BoroCT2020,n_blocks,gini_blocks,n_incidents,crime_type
1024302,17,0.860205952884751,417,7 Major Felonies
1024500,34,0.3605285592497869,690,7 Major Felonies
1024700,18,0.6536458333333334,128,7 Major Felonies
1024900,15,0.6919298245614035,190,7 Major Felonies
1025100,28,0.7181351582549187,334,7 Major Felonies
1025300,37,0.354997854997855,504,7 Major Felonies
1025500,59,0.6887610976594027,336,7 Major Felonies
1025700,34,0.7195760895451297,494,7 Major Felonies
1025900,22,0.48493506493506494,350,7 Major Felonies
1026100,33,0.3740185581727338,467,7 Major Felonies
1026300,48,0.4460450695704779,551,7 Major Felonies
1026500,66,0.8142076502732241,366,7 Major Felonies
1026700,11,0.5139393939393939,75,7 Major Felonies
1026900,33,0.3717948717948718,572,7 Major Felonies
1027100,37,0.6319994027176348,724,7 Major Felonies
1027300,25,0.5813953488372093,258,7 Major Felonies
1027500,20,0.8394736842105263,38,7 Major Felonies
1027700,20,0.21415770609318996,279,7 Major Felonies
1027900,37,0.41673523640736754,427,7 Major Felonies
1028100,4,0.3,60,7 Major Felonies
1028300,24,0.5374472573839663,237,7 Major Felonies
1028500,17,0.4507563025210084,350,7 Major Felonies
1028700,60,0.7184118673647469,382,7 Major Felonies
1029100,19,0.39299791328541617,454,7 Major Felonies
1029300,24,0.49019607843137253,510,7 Major Felonies
1029500,18,0.35,220,7 Major Felonies
1029900,70,0.711966262519768,542,7 Major Felonies
1030300,26,0.5061293288384922,251,7 Major Felonies
1030700,16,0.33434466019417475,103,7 Major Felonies
1030900,26,0.7467343976777939,583,7 Major Felonies
1031703,35,0.7915428571428571,250,7 Major Felonies
1031704,43,0.7437689018667223,223,7 Major Felonies
2000200,135,0.7513227513227513,252,7 Major Felonies
2000400,114,0.6650690299632243,291,7 Major Felonies
2001600,55,0.6583348515212243,499,7 Major Felonies
2001901,45,0.8032520325203252,328,7 Major Felonies
2001902,113,0.7556576369654799,524,7 Major Felonies
2001903,62,0.8247456159341849,149,7 Major Felonies
2002001,15,0.5662447257383966,158,7 Major Felonies
2002002,34,0.5471792812688215,293,7 Major Felonies
2002300,13,0.5016722408026756,322,7 Major Felonies
2002500,20,0.5529005524861879,724,7 Major Felonies
2002701,10,0.5468531468531469,286,7 Major Felonies
2002702,29,0.6008939974457216,324,7 Major Felonies
2002800,53,0.6632950787784477,485,7 Major Felonies
2003100,32,0.6754058441558441,385,7 Major Felonies
2003300,31,0.5753266273557637,279,7 Major Felonies
2003500,31,0.5792233182262507,363,7 Major Felonies
2003700,8,0.40316901408450706,142,7 Major Felonies
2003800,7,0.3022774327122153,69,7 Major Felonies
2003900,28,0.5438191183154067,943,7 Major Felonies
2004001,15,0.46805555555555556,96,7 Major Felonies
2004100,29,0.5920327507479137,438,7 Major Felonies
2004200,59,0.6899854453260716,722,7 Major Felonies
2004300,37,0.46946028597404743,654,7 Major Felonies
2004400,28,0.4377551020408163,350,7 Major Felonies
2004600,44,0.8618881118881119,403,7 Major Felonies
2004800,17,0.6119158584204559,467,7 Major Felonies
2005001,10,0.4184115523465704,277,7 Major Felonies
2005002,10,0.19250936329588014,534,7 Major Felonies
2005100,112,0.7724659863945578,1050,7 Major Felonies
2005200,19,0.5148741418764302,276,7 Major Felonies
2005300,19,0.8657421998109045,334,7 Major Felonies
2005400,16,0.506544502617801,382,7 Major Felonies
2005600,18,0.5115273775216138,347,7 Major Felonies
2005902,7,0.6225165562913907,151,7 Major Felonies
2006000,43,0.7369562597903362,193,7 Major Felonies
2006100,20,0.7435103244837759,339,7 Major Felonies
2006200,24,0.6571180555555556,288,7 Major Felonies
2006301,118,0.815591768591442,1868,7 Major Felonies
2006400,22,0.4175397093612707,269,7 Major Felonies
2006500,37,0.661482973441379,1154,7 Major Felonies
2006700,37,0.5129436665581244,664,7 Major Felonies
2006800,22,0.4823646299056135,366,7 Major Felonies
2006900,32,0.5812823834196891,386,7 Major Felonies
2007000,18,0.42024539877300615,326,7 Major Felonies
2007100,56,0.6961002720195104,1523,7 Major Felonies
2007200,39,0.59506273867976,376,7 Major Felonies
2007300,27,0.5697419784823384,389,7 Major Felonies
2007400,12,0.5324858757062146,177,7 Major Felonies
2007500,33,0.6527620343081689,401,7 Major Felonies
2007600,44,0.4991177953285162,541,7 Major Felonies
2007700,25,0.5408627450980392,255,7 Major Felonies
2007800,46,0.6078570507031351,337,7 Major Felonies
2007900,40,0.5768181818181818,605,7 Major Felonies
2008300,32,0.455109126984127,504,7 Major Felonies
2008400,20,0.5357142857142857,133,7 Major Felonies
2008500,23,0.530690537084399,408,7 Major Felonies
2008600,17,0.5333837715150369,311,7 Major Felonies
2008700,46,0.5020188910519865,603,7 Major Felonies
2008900,13,0.6704830053667263,430,7 Major Felonies
2009000,104,0.8398295003965107,485,7 Major Felonies
2009200,53,0.5749312106918238,768,7 Major Felonies
2009301,93,0.6357750896057348,960,7 Major Felonies
2009302,145,0.8534684019857776,1028,7 Major Felonies
2009600,92,0.6968655207280081,430,7 Major Felonies
2009800,70,0.6657548125633233,423,7 Major Felonies
2011502,55,0.6735177865612648,414,7 Major Felonies
2011701,30,0.6266347687400319,209,7 Major Felonies
2011702,58,0.958700882117081,129,7 Major Felonies
2011800,209,0.8672829469967948,103,7 Major Felonies
2011900,28,0.6536665513663092,826,7 Major Felonies
2012101,24,0.45527923211169286,191,7 Major Felonies
2012102,12,0.4812925170068027,147,7 Major Felonies
2012300,47,0.6970744680851064,480,7 Major Felonies
2012500,32,0.5505077030812325,357,7 Major Felonies
2012701,18,0.5074349442379182,269,7 Major Felonies
2012901,20,0.4280320366132723,437,7 Major Felonies
2013000,18,0.565359477124183,51,7 Major Felonies
2013100,44,0.5662020905923345,574,7 Major Felonies
2013200,104,0.5128676470588235,272,7 Major Felonies
2013300,18,0.4906609195402299,464,7 Major Felonies
2013500,27,0.48587247040855286,388,7 Major Felonies
2013800,150,0.8231446540880503,106,7 Major Felonies
2014100,41,0.5410012836970475,950,7 Major Felonies
2014300,34,0.7054621848739496,280,7 Major Felonies
2014400,40,0.6322881355932204,295,7 Major Felonies
2014500,23,0.5049203793165146,729,7 Major Felonies
2014701,18,0.8243616287094548,483,7 Major Felonies
2014702,22,0.7356775300171526,265,7 Major Felonies
2014900,23,0.557572861920688,364,7 Major Felonies
2015100,43,0.5481390631633568,493,7 Major Felonies
2015200,56,0.6660714285714285,220,7 Major Felonies
2015300,36,0.3999162479061977,398,7 Major Felonies
2015500,14,0.47838692672641014,271,7 Major Felonies
2015700,29,0.4940247433535141,655,7 Major Felonies
2015800,22,0.4857142857142857,70,7 Major Felonies
2015900,8,0.32978723404255317,188,7 Major Felonies
2016000,63,0.4601328903654485,172,7 Major Felonies
2016100,37,0.6505930390822477,695,7 Major Felonies
2016200,21,0.4876847290640394,58,7 Major Felonies
2016400,27,0.4711111111111111,50,7 Major Felonies
2016500,35,0.7880770628862231,393,7 Major Felonies
2016600,44,0.7931562819203268,356,7 Major Felonies
2016700,32,0.6356661676646707,334,7 Major Felonies
2016900,18,0.5012554927809165,177,7 Major Felonies
2017300,35,0.5917555081734186,402,7 Major Felonies
2017500,25,0.33744916820702403,541,7 Major Felonies
2017701,12,0.4300254452926209,262,7 Major Felonies
2017702,20,0.6149186256781194,553,7 Major Felonies
2017901,11,0.3977272727272727,192,7 Major Felonies
2017902,6,0.13209876543209875,135,7 Major Felonies
2018101,12,0.2759103641456583,238,7 Major Felonies
2018102,14,0.43341404358353514,236,7 Major Felonies
2018301,10,0.4886178861788618,246,7 Major Felonies
2018302,24,0.5338888888888889,225,7 Major Felonies
2018400,82,0.5577718065316246,236,7 Major Felonies
2018501,30,0.44432699083861876,473,7 Major Felonies
2018502,29,0.4310710886594919,471,7 Major Felonies
2018900,64,0.6763209644322845,731,7 Major Felonies
2019300,18,0.5806349206349206,350,7 Major Felonies
2019400,82,0.753609998786555,201,7 Major Felonies
2019500,25,0.5688275862068966,435,7 Major Felonies
2019700,26,0.47143534431670026,649,7 Major Felonies
2019900,27,0.46846064814814814,512,7 Major Felonies
2020000,79,0.5649002360008581,472,7 Major Felonies
2020100,45,0.7542394330549228,439,7 Major Felonies
2020200,28,0.3709183673469388,140,7 Major Felonies
2020400,29,0.5338008961620885,177,7 Major Felonies
2020501,32,0.7531655844155845,385,7 Major Felonies
2020502,12,0.45,135,7 Major Felonies
2020601,35,0.5979249800478851,179,7 Major Felonies
2020900,22,0.379168570123344,398,7 Major Felonies
2021001,15,0.6125836680053548,249,7 Major Felonies
2021002,19,0.562474889513861,262,7 Major Felonies
2021100,27,0.4274549779136935,327,7 Major Felonies
2021200,14,0.7429069188651071,287,7 Major Felonies
2021301,22,0.6313131313131313,126,7 Major Felonies
2021302,21,0.5741037988229,356,7 Major Felonies
2021501,17,0.5259172976121141,202,7 Major Felonies
2021502,24,0.49668141592920356,339,7 Major Felonies
2021601,25,0.496986301369863,292,7 Major Felonies
2021602,25,0.6843795620437956,274,7 Major Felonies
2021700,32,0.48716647331786544,431,7 Major Felonies
2021800,69,0.6631906483895383,517,7 Major Felonies
2021900,31,0.5879765395894428,308,7 Major Felonies
2022000,23,0.6292134831460674,178,7 Major Felonies
2022101,19,0.6737875786028081,611,7 Major Felonies
2022102,10,0.5828729281767956,362,7 Major Felonies
2022200,37,0.5286953620286954,324,7 Major Felonies
2022300,14,0.4402453502176494,361,7 Major Felonies
2022401,15,0.6141666666666666,160,7 Major Felonies
2022403,14,0.7582889889480148,349,7 Major Felonies
2022404,15,0.38054567022538555,281,7 Major Felonies
2022500,31,0.5027077937367553,548,7 Major Felonies
2022701,33,0.5371127000340483,356,7 Major Felonies
2022702,14,0.6150527325023969,149,7 Major Felonies
2022703,9,0.721928277483833,189,7 Major Felonies
2022800,20,0.527027027027027,222,7 Major Felonies
2022901,33,0.5905205905205905,390,7 Major Felonies
2022902,24,0.4644607843137255,272,7 Major Felonies
2023000,47,0.6458555820257947,259,7 Major Felonies
2023100,26,0.64893001735107,266,7 Major Felonies
2023200,18,0.5326797385620915,119,7 Major Felonies
2023301,19,0.41200854164049744,419,7 Major Felonies
2023302,11,0.527788001472212,247,7 Major Felonies
2023501,13,0.46153846153846156,299,7 Major Felonies
2023502,13,0.6408623223909848,314,7 Major Felonies
2023600,20,0.5069892473118279,186,7 Major Felonies
2023702,11,0.46799116997792495,453,7 Major Felonies
2023703,18,0.5803418803418804,390,7 Major Felonies
2023704,9,0.3544536271808999,242,7 Major Felonies
2023800,34,0.44310511089681776,183,7 Major Felonies
2023900,35,0.49058886319160294,803,7 Major Felonies
2024000,45,0.5115251897860593,322,7 Major Felonies
2024100,20,0.3904040404040404,495,7 Major Felonies
2024300,11,0.33518390006939625,262,7 Major Felonies
2024400,28,0.4750770811921891,139,7 Major Felonies
2024501,19,0.5809897879025923,335,7 Major Felonies
2024502,14,0.5688468158347676,166,7 Major Felonies
2024600,33,0.524303437055115,149,7 Major Felonies
2024700,9,0.7856025039123631,142,7 Major Felonies
2024800,48,0.5958333333333333,230,7 Major Felonies
2024900,17,0.884479092841956,83,7 Major Felonies
2025000,18,0.5113234253361642,157,7 Major Felonies
2025100,44,0.44577262466652984,443,7 Major Felonies
2025200,24,0.35633333333333334,125,7 Major Felonies
2025300,21,0.5560561887092499,539,7 Major Felonies
2025400,21,0.3581780538302277,138,7 Major Felonies
2025500,13,0.4499638292741741,319,7 Major Felonies
2025600,34,0.5672941176470588,125,7 Major Felonies
2025700,13,0.7264076130055511,97,7 Major Felonies
2026100,20,0.8157142857142857,175,7 Major Felonies
2026300,19,0.5259762308998303,310,7 Major Felonies
2026400,93,0.4943137801741502,347,7 Major Felonies
2026500,25,0.429498997995992,499,7 Major Felonies
2026601,33,0.6280193236714976,138,7 Major Felonies
2026602,54,0.5167524472701585,367,7 Major Felonies
2026701,14,0.5057142857142857,175,7 Major Felonies
2026702,24,0.5028772378516624,391,7 Major Felonies
2026900,30,0.5650537634408602,372,7 Major Felonies
2027300,21,0.6512434933487565,247,7 Major Felonies
2027401,132,0.5950496871549503,247,7 Major Felonies
2027402,50,0.5697872340425532,141,7 Major Felonies
2027700,39,0.6409467455621302,325,7 Major Felonies
2027900,36,0.6552594914663881,319,7 Major Felonies
2028100,20,0.5117142857142857,175,7 Major Felonies
2028300,44,0.749739266469668,523,7 Major Felonies
2028500,33,0.6470219435736677,145,7 Major Felonies
2028600,24,0.4786036036036036,74,7 Major Felonies
2028700,18,0.7184409540430483,382,7 Major Felonies
2028800,55,0.496875,128,7 Major Felonies
2028900,35,0.527571751048049,443,7 Major Felonies
2029301,22,0.7284688995215312,76,7 Major Felonies
2029302,52,0.7569775357385977,226,7 Major Felonies
2029500,43,0.4930232558139535,275,7 Major Felonies
2029600,90,0.8662257495590829,504,7 Major Felonies
2029700,42,0.6056786350903998,187,7 Major Felonies
2030000,66,0.4869907299213212,389,7 Major Felonies
2030100,22,0.7130681818181818,64,7 Major Felonies
2030201,39,0.7597840755735492,114,7 Major Felonies
2030202,10,0.6891891891891891,74,7 Major Felonies
2030701,54,0.7094958394517866,227,7 Major Felonies
2030900,85,0.8733242134062927,172,7 Major Felonies
2031000,79,0.7024544612534733,328,7 Major Felonies
2031200,26,0.4522332506203474,124,7 Major Felonies
2031400,30,0.45804597701149424,116,7 Major Felonies
2031600,25,0.42,88,7 Major Felonies
2031800,33,0.5936473165388828,83,7 Major Felonies
2031900,16,NA,0,7 Major Felonies
2032300,64,0.8179956896551724,145,7 Major Felonies
2032400,43,0.6801077951891407,233,7 Major Felonies
2032600,49,0.39731036923439894,173,7 Major Felonies
2032800,30,0.45784313725490194,272,7 Major Felonies
2033000,35,0.5700996677740864,387,7 Major Felonies
2033201,24,0.5446035242290749,227,7 Major Felonies
2033202,12,0.39935064935064934,308,7 Major Felonies
2033500,108,0.8340800477897252,124,7 Major Felonies
2033601,19,0.4396854204476709,435,7 Major Felonies
2033602,9,0.4846560846560847,105,7 Major Felonies
2033700,60,0.5739263803680982,163,7 Major Felonies
2033801,21,0.5418894830659536,187,7 Major Felonies
2033802,6,0.29004329004329005,154,7 Major Felonies
2034000,20,0.45,163,7 Major Felonies
2034200,29,0.5388209121245828,155,7 Major Felonies
2034300,21,0.6171428571428571,50,7 Major Felonies
2034400,26,0.43396868618107554,113,7 Major Felonies
2034500,53,0.5733650851804359,206,7 Major Felonies
2034800,67,0.5079386665760038,439,7 Major Felonies
2035000,49,0.6525724062079922,167,7 Major Felonies
2035100,62,0.8057913601207319,171,7 Major Felonies
2035600,48,0.6535087719298246,190,7 Major Felonies
2035800,99,0.5976945022746549,524,7 Major Felonies
2035900,39,0.6127080991381618,479,7 Major Felonies
2036000,52,0.5952214452214453,165,7 Major Felonies
2036100,28,0.5321983715766099,386,7 Major Felonies
2036300,54,0.43098196881091616,608,7 Major Felonies
2036400,30,0.4318463444857497,269,7 Major Felonies
2036501,17,0.49468462083628634,249,7 Major Felonies
2036502,17,0.61630142252979625,306,7 Major Felonies
2036700,17,0.3349673202614379,216,7 Major Felonies
2036800,22,0.46524064171123,102,7 Major Felonies
2036901,24,0.5538003663003663,364,7 Major Felonies
2036902,12,0.4494535519125683,122,7 Major Felonies
2037000,27,0.5226917057902973,142,7 Major Felonies
2037100,33,0.396570749511926,357,7 Major Felonies
2037200,39,0.5233723752242271,243,7 Major Felonies
2037300,38,0.4819156896981791,422,7 Major Felonies
2037400,35,0.5530566993981628,451,7 Major Felonies
2037504,44,0.628099173553719,616,7 Major Felonies
2037600,15,0.5466666666666666,110,7 Major Felonies
2037800,24,0.6341411564625851,392,7 Major Felonies
2037900,27,0.5153187744980402,463,7 Major Felonies
2038000,35,0.47277896233120115,402,7 Major Felonies
2038100,30,0.6655399061032864,710,7 Major Felonies
2038200,31,0.5081938933931344,187,7 Major Felonies
2038301,17,0.5327868852459017,244,7 Major Felonies
2038303,14,0.4514285714285714,250,7 Major Felonies
2038304,9,0.3242258652094718,183,7 Major Felonies
2038500,52,0.45475270893680936,717,7 Major Felonies
2038600,72,0.6053167947822036,477,7 Major Felonies
2038700,33,0.5904761904761905,630,7 Major Felonies
2038800,17,0.348849104859335,115,7 Major Felonies
